scene_name,settings_output_img_height,settings_output_img_width,settings_units_info_meters_scale,use_camera_physical,camera_physical_anisotropy,camera_physical_blades_enable,camera_physical_blades_num,camera_physical_blades_rotation,camera_physical_bmpaperture_affects_exposure,camera_physical_bmpaperture_enable,camera_physical_bmpaperture_resolution,camera_physical_bmpaperture_tex,camera_physical_center_bias,camera_physical_distortion,camera_physical_distortion_tex,camera_physical_distortion_type,camera_physical_dof_display_threshold,camera_physical_dont_affect_settings,camera_physical_enable_thin_lens_equation,camera_physical_exposure,camera_physical_f_number,camera_physical_film_width,camera_physical_focal_length,camera_physical_focus_distance,camera_physical_fov,camera_physical_horizontal_offset,camera_physical_horizontal_shift,camera_physical_ISO,camera_physical_latency,camera_physical_lens_file,camera_physical_lens_shift,camera_physical_optical_vignetting,camera_physical_rolling_shutter_duration,camera_physical_rolling_shutter_mode,camera_physical_shutter_angle,camera_physical_shutter_offset,camera_physical_shutter_speed,camera_physical_specify_focus,camera_physical_specify_fov,camera_physical_subdivs,camera_physical_target_distance,camera_physical_targeted,camera_physical_type,camera_physical_use_dof,camera_physical_use_moblur,camera_physical_vertical_offset,camera_physical_vignetting,camera_physical_white_balance,camera_physical_zoom_factor,settings_camera_auto_corrections_mode,settings_camera_auto_exposure,settings_camera_auto_exposure_compensation,settings_camera_auto_fit,settings_camera_auto_white_balance,settings_camera_curve,settings_camera_dist,settings_camera_dont_affect_settings,settings_camera_fov,settings_camera_height,settings_camera_image_planes,settings_camera_type,M_cam_from_uv_00,M_cam_from_uv_01,M_cam_from_uv_02,M_cam_from_uv_10,M_cam_from_uv_11,M_cam_from_uv_12,M_cam_from_uv_20,M_cam_from_uv_21,M_cam_from_uv_22,M_proj_00,M_proj_01,M_proj_02,M_proj_03,M_proj_10,M_proj_11,M_proj_12,M_proj_13,M_proj_20,M_proj_21,M_proj_22,M_proj_23,M_proj_30,M_proj_31,M_proj_32,M_proj_33
ai_029_001,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,14.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,38.0,0.0,1.0,6.0,3.906564950942993,1.0,0.0,0.0,0.0,0.0,0.30000001192092896,"Color(0.803922, 0.890196, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502884346712,0.0,-0.0,0.0,0.4330127163260034,-0.0,-0.0,-0.0,-1.000000000631295,1.732050749833743,0.0,0.0,0.0,0.0,2.3094009997783234,0.0,0.0,0.0,0.0,-1.002002001369443,-2.002002002002002,0.0,0.0,-0.999999999368705,0.0
ai_029_002,768.0,1024.0,0.009999999776482582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502886169104,0.0,0.0,0.0,0.4330127164626828,0.0,0.0,0.0,-1.0,1.7320507492870254,0.0,0.0,0.0,0.0,2.309400999049367,0.0,0.0,0.0,0.0,-1.002002002002002,-2.002002002002002,0.0,0.0,-1.0,0.0
ai_029_003,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,20.5,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.09582854807376862,0.0,200.0,0.0,180.0,0.0,50.0,0.0,1.0,6.0,569.5792236328125,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5799991986681846,0.0,-0.0,0.0,0.4330157270016811,-0.0,-0.0,-0.041495268411678464,-1.0045880475903906,1.7241403131180815,0.0,0.0,0.0,0.0,2.3093849429540874,0.0,0.0,0.0,-0.09558186288317505,-0.9974257651237326,-2.002002002002002,0.0,-0.09539089013016172,-0.9954329064521568,0.0
ai_029_004,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,5.599999904632568,36.0,27.0,400.0,1.0471975803375244,0.0,0.0,200.0,0.0,,-0.08393190056085587,0.0,200.0,0.0,180.0,0.0,30.0,1.0,1.0,8.0,845.7086791992188,1.0,0.0,0.0,0.0,0.0,1.0,"Color(0.960784, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5793826865305781,0.0,-0.0,0.0,0.43301449243127016,-0.0,-0.0,0.03634372932015084,-1.0035202172794937,1.7259749441049668,0.0,0.0,0.0,0.0,2.3093915272563863,0.0,0.0,0.0,0.08380492086328101,-0.9984871104225408,-2.002002002002002,0.0,0.08363747846395378,-0.9964921311809374,0.0
ai_029_005,768.0,1024.0,0.009999999776482582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502886169104,0.0,0.0,0.0,0.4330127164626828,0.0,0.0,0.0,-1.0,1.7320507492870254,0.0,0.0,0.0,0.0,2.309400999049367,0.0,0.0,0.0,0.0,-1.002002002002002,-2.002002002002002,0.0,0.0,-1.0,0.0
ai_030_001,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,6.0,36.0,27.0,200.0,1.0471975803375244,0.0,0.029999999329447746,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,35.0,0.0,1.0,6.0,436.5201110839844,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773792089692963,0.0,-0.0,0.0,0.4332292283762774,-0.0,-0.017321375881915957,-0.0,-1.0003500154768907,1.7319639925814816,0.0,0.0,0.0,0.0,2.308246846012566,0.0,0.0,-0.030049541583537644,0.0,-1.0016514085065753,-2.002002002002002,-0.029989502539414695,0.0,-0.9996501069910777,0.0
ai_030_002,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,5.0,35.0,29.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.018150800839066505,0.0,200.0,0.0,180.0,0.0,185.0,0.0,1.0,6.0,664.3496704101562,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.57744539040755,0.0,-0.0,0.0,0.43301272031899746,-0.0,-0.0,-0.007859527647292528,-1.0001647215345189,1.7317654909223865,0.0,0.0,0.0,0.0,2.309400978482357,0.0,0.0,0.0,-0.018184143458669835,-1.0018369778776683,-2.002002002002002,0.0,-0.018147811503707457,-0.9998353055941964,0.0
ai_030_003,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,6.0,36.0,23.0,200.0,1.0471975803375244,0.0,0.029999999329447746,100.0,0.0,,-0.011152279563248158,0.0,200.0,0.0,180.0,0.0,35.0,0.0,1.0,6.0,383.33380126953125,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(0.956863, 0.858824, 0.858824)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5774150899633668,0.0,-0.0,0.0,0.4332292109847175,-0.0,-0.017322452311714014,0.004831493275866989,-1.000412181818207,1.7318563670780471,0.0,0.0,0.0,0.0,2.3082469386748614,0.0,0.0,-0.03004767428314644,0.011170002377371384,-1.0015891651588105,-2.002002002002002,-0.029987638969893402,0.01114768469030371,-0.999587988005646,0.0
ai_030_004,768.0,1024.0,0.009999999776482582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502886169104,0.0,0.0,0.0,0.4330127164626828,0.0,0.0,0.0,-1.0,1.7320507492870254,0.0,0.0,0.0,0.0,2.309400999049367,0.0,0.0,0.0,0.0,-1.002002002002002,-2.002002002002002,0.0,0.0,-1.0,0.0
ai_030_005,768.0,1024.0,0.009999999776482582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502886169104,0.0,0.0,0.0,0.4330127164626828,0.0,0.0,0.0,-1.0,1.7320507492870254,0.0,0.0,0.0,0.0,2.309400999049367,0.0,0.0,0.0,0.0,-1.002002002002002,-2.002002002002002,0.0,0.0,-1.0,0.0
ai_030_007,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,35.90999984741211,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,30.0,0.0,1.0,6.0,811.54638671875,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502884346712,0.0,-0.0,0.0,0.4330127163260034,-0.0,-0.0,-0.0,-1.000000000631295,1.732050749833743,0.0,0.0,0.0,0.0,2.3094009997783234,0.0,0.0,0.0,0.0,-1.002002001369443,-2.002002002002002,0.0,0.0,-0.999999999368705,0.0
ai_030_008,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,2.0,35.0,25.0,200.0,1.0471975803375244,0.0,-0.0062111797742545605,460.0,0.0,,0.042786650359630585,0.0,200.0,0.0,180.0,0.0,80.0,0.0,1.0,6.0,368.2080078125,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.882353, 0.956863, 0.760784)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5778799085565913,0.0,-0.0,0.0,0.4330221065523067,-0.0,0.0035893159999747753,-0.018527565471044248,-1.0009301990958748,1.7304633457455993,0.0,0.0,0.0,0.0,2.309350919660739,0.0,0.0,0.006217830748057268,-0.04283246659760634,-1.0010708068425704,-2.002002002002002,0.0062054075097994115,-0.04274688724376497,-0.9990706653703575,0.0
ai_030_009,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,28.873289108276367,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,25.0,0.0,1.0,6.0,765.9085083007812,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502884346712,0.0,-0.0,0.0,0.4330127163260034,-0.0,-0.0,-0.0,-1.000000000631295,1.732050749833743,0.0,0.0,0.0,0.0,2.3094009997783234,0.0,0.0,0.0,0.0,-1.002002001369443,-2.002002002002002,0.0,0.0,-0.999999999368705,0.0
ai_030_010,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,35.0,22.53615951538086,200.0,1.0471975803375244,0.0,0.12400010228157043,680.0,0.0,,0.08599451184272766,0.0,200.0,0.0,180.0,0.0,60.0,0.0,1.0,6.0,346.3799133300781,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.611765, 0.670588, 0.776471)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5799698166073577,0.0,-0.0,0.0,0.4366969918786122,-0.0,-0.07191631657953601,-0.03755354463978886,-1.0096596306629428,1.724227660414619,0.0,0.0,0.0,0.0,2.289917307875498,0.0,0.0,-0.12305964006207229,-0.08534229794947919,-0.9924156335180868,-2.002002002002002,-0.12281376665535487,-0.08517178386766205,-0.9904327850994693,0.0
ai_031_001,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,9.0,36.0,16.04149055480957,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.1579921990633011,0.0,200.0,0.0,180.0,0.0,100.0,0.0,1.0,6.0,331.3223876953125,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.886275, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5845411364890144,0.0,-0.0,0.0,0.4330345610177127,-0.0,-0.0,-0.06841608256559967,-1.0124549144036235,1.710743585997037,0.0,0.0,0.0,0.0,2.309284500640807,0.0,0.0,0.0,-0.15636103643723884,-0.9896756761679816,-2.002002002002002,0.0,-0.1560486267740276,-0.9876983021896241,0.0
ai_031_003,768.0,1024.0,0.0010000000474974513,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,3.0,36.0,19.0,200.0,1.0471975803375244,0.009999999776482582,-0.009999999776482582,220.0,0.0,,0.045276109129190445,0.0,200.0,0.0,180.0,0.0,40.0,0.0,1.0,6.0,1227.552001953125,1.0,0.0,0.0,0.0,0.029999999329447746,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5776646382069178,0.0,-0.011553292505902141,0.0,0.43282673625418516,-0.034626138126380296,0.0057766462529510705,-0.01959671054467582,-1.000462281817734,1.7313078315878465,-0.0009037918657376548,-0.01996178300478036,0.0,0.0007984713023439895,2.3067781521695316,-0.07984713201912141,0.0,0.01000087326715973,-0.04528006395520103,-1.000087349069667,-2.002002002002002,0.00998089150239018,-0.04518959429694888,-0.9980891725480493,0.0
ai_031_004,768.0,1024.0,0.0010000000474974513,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,12.0,36.0,32.0,200.0,1.0471975803375244,0.0,0.0,200.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,9.015385627746582,0.0,1.0,6.0,9403.23046875,1.0,0.0,0.0,0.0,0.0,0.5,"Color(0.87451, 0.941176, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502886046431,0.0,-0.0,0.0,0.43301271645348227,-0.0,-0.0,-0.0,-1.0000000000424956,1.7320507493238275,0.0,0.0,0.0,0.0,2.309400999098436,0.0,0.0,0.0,0.0,-1.0020020019594214,-2.002002002002002,0.0,0.0,-0.9999999999575044,0.0
ai_031_005,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,6.0,36.0,65.0,200.0,1.0471975803375244,0.0,-0.0003124621871393174,200.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,150.0,0.0,1.0,6.0,712.88818359375,1.0,0.0,0.0,0.0,0.0,1.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502915786037,0.0,-0.0,0.0,0.4330127398220351,-0.0,0.00018040013485217315,-0.0,-1.0000000385567047,1.732050740401946,0.0,0.0,0.0,0.0,2.3094008744661703,0.0,0.0,0.00031308772499188926,0.0,-1.002001963368108,-2.002002002002002,0.0003124621750918056,0.0,-0.9999999614432967,0.0
ai_031_006,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,35.0,33.499900817871094,200.0,1.0471975803375244,0.0,0.0,460.0,0.0,,0.055867210030555725,0.0,200.0,0.0,180.0,0.0,30.0,0.0,1.0,6.0,863.8248291015625,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.670588, 0.670588, 0.52549)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5782510513434798,0.0,-0.0,0.0,0.43301306664565214,-0.0,-0.0,-0.024191231940267673,-1.001560167162835,1.7293526707416262,0.0,0.0,0.0,0.0,2.3093991314085,0.0,0.0,0.0,-0.055891855659014056,-1.000441146576764,-2.002002002002002,0.0,-0.05578018361973531,-0.9984422631670202,0.0
ai_031_007,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,48.0,28.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.23448370397090912,0.0,200.0,0.0,180.0,0.0,30.0,0.0,1.0,6.0,714.2994995117188,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.866667, 0.952941, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.593150341009782,0.0,-0.0,0.0,0.4331151725716475,-0.0,-0.0,-0.10155844991059941,-1.027366493020379,1.6859132177140708,0.0,0.0,0.0,0.0,2.3088546957670393,0.0,0.0,0.0,-0.22869457239641078,-0.9753111560570684,-2.002002002002002,0.0,-0.22823764018383055,-0.9733624824185928,0.0
ai_031_008,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,50.0,472.8775939941406,1.0471975803375244,0.0,0.0,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,0.25,1.0,1.0,16.0,964.6489868164062,1.0,0.0,0.0,0.0,0.0,1.0,"Color(0.775567, 0.922032, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502884346712,0.0,-0.0,0.0,0.4330127163260034,-0.0,-0.0,-0.0,-1.000000000631295,1.732050749833743,0.0,0.0,0.0,0.0,2.3094009997783234,0.0,0.0,0.0,0.0,-1.002002001369443,-2.002002002002002,0.0,0.0,-0.999999999368705,0.0
ai_031_009,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,40.0,2168.89990234375,1.0471975803375244,0.0,0.0,150.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,100.0,1.0,1.0,6.0,1217.0389404296875,1.0,0.0,0.0,0.0,0.0,1.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502884346713,0.0,-0.0,0.0,0.43301271632600347,-0.0,-0.0,-0.0,-1.0000000006312952,1.732050749833743,0.0,0.0,0.0,0.0,2.309400999778323,0.0,0.0,0.0,0.0,-1.0020020013694428,-2.002002002002002,0.0,0.0,-0.9999999993687048,0.0
ai_031_010,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,24.958650588989258,200.0,1.0471975803375244,0.0,-0.2417483925819397,600.0,0.0,,0.07374239712953568,0.0,200.0,0.0,180.0,0.0,25.0,0.0,1.0,6.0,1204.5,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.937255, 0.972549, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5809411058632996,0.0,-0.0,0.0,0.4470430284635357,-0.0,0.14044157852722713,-0.03296602453894837,-1.025453731534799,1.72134488316843,0.0,0.0,0.0,0.0,2.236921138076908,0.0,0.0,0.2362197005079105,-0.07205593707834097,-0.9771303874454709,-2.002002002002002,0.23574773307432828,-0.07191196917209054,-0.9751780789790464,0.0
ai_032_001,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,18.0,9.899999618530273,200.0,1.0471975803375244,-0.0,0.0,300.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,20.0,0.0,1.0,50.0,252.48309326171875,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.941028, 1, 0.95902)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5773502884804397,0.0,0.0,0.0,0.4330127163603298,-0.0,-0.0,-0.0,-1.0000000004727485,1.7320507496964377,0.0,0.0,0.0,0.0,2.3094009995952494,0.0,0.0,0.0,0.0,-1.002002001528307,-2.002002002002002,0.0,0.0,-0.9999999995272515,0.0
ai_032_002,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,17.299999237060547,14.0,280.0,1.0471975803375244,0.0,0.0,190.0,0.0,,0.013886559754610062,0.0,200.0,0.0,180.0,0.0,1.0,0.0,1.0,6.0,844.3505859375,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5774059547758791,0.0,-0.0,0.0,0.4330127177569351,-0.0,-0.0,-0.006013056979637782,-1.0000964169398798,1.731883766921232,0.0,0.0,0.0,0.0,2.309400992146688,0.0,0.0,0.0,-0.013913019224301616,-1.0019054013491548,-2.002002002002002,0.0,-0.013885220984093222,-0.9999035923554502,0.0
ai_032_003,768.0,1024.0,0.009999999776482582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502886169104,0.0,0.0,0.0,0.4330127164626828,0.0,0.0,0.0,-1.0,1.7320507492870254,0.0,0.0,0.0,0.0,2.309400999049367,0.0,0.0,0.0,0.0,-1.002002002002002,-2.002002002002002,0.0,0.0,-1.0,0.0
ai_032_004,768.0,1024.0,0.0010000000474974513,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,35.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.11479590088129044,0.0,200.0,0.0,180.0,0.0,100.0,0.0,1.0,6.0,16840.740234375,1.0,0.0,0.0,0.0,0.0,1.0,"Color(0.775567, 0.922032, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5811503096990231,0.0,-0.0,0.0,0.4330188878687797,-0.0,-0.0,-0.04970879333151105,-1.0065818294267428,1.7207252294469195,0.0,0.0,0.0,0.0,2.3093680853548264,0.0,0.0,0.0,-0.11427359320621211,-0.9954501191151552,-2.002002002002002,0.0,-0.11404527433866724,-0.9934612077882519,0.0
ai_032_005,768.0,1024.0,0.02539999969303608,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,26.19300079345703,200.0,1.0471975803375244,0.0,0.0,200.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,80.0,0.0,1.0,6.0,1098.0009765625,1.0,0.0,0.0,0.0,0.0,1.0,"Color(0.775567, 0.922032, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.577350288815444,0.0,-0.0,0.0,0.433012716611583,-0.0,-0.0,-0.0,-0.9999999993122597,1.7320507486914247,0.0,0.0,0.0,0.0,2.3094009982552324,0.0,0.0,0.0,0.0,-1.0020020026911192,-2.002002002002002,0.0,0.0,-1.0000000006877403,0.0
ai_032_007,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,3.0,36.0,29.0,200.0,1.0471975803375244,0.0,0.0,600.0,0.0,,0.028805989772081375,0.0,200.0,0.0,180.0,0.0,8.0,0.0,1.0,6.0,92.28539276123047,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5775898101910993,0.0,-0.0,0.0,0.4330127411475405,-0.0,-0.0,-0.012473360592676973,-1.0004148644693798,1.7313324825954661,0.0,0.0,0.0,0.0,2.309400867396809,0.0,0.0,0.0,-0.028851689880261842,-1.0015864793587048,-2.002002002002002,0.0,-0.028794044146235348,-0.9995853075717744,0.0
ai_032_008,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,16.639629364013672,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.021024880930781364,0.0,200.0,0.0,180.0,0.0,200.0,0.0,1.0,6.0,191.73280334472656,0.0,0.0,0.0,0.0,0.0,1.0,"Color(1, 0.969816, 0.835011)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5774778913168239,0.0,-0.0,0.0,0.43301272337336505,-0.0,-0.0,-0.00910404095043837,-1.0002210152991482,1.7316680258004304,0.0,0.0,0.0,0.0,2.3094009621923983,0.0,0.0,0.0,-0.02106231769005162,-1.0017805931645227,-2.002002002002002,0.0,-0.021020235137224345,-0.9997790335378205,0.0
